cid,name,pubchem_url,n_side_effects,smiles,side_effects_list
753,glycerol,https://pubchem.ncbi.nlm.nih.gov/compound/753,21,C(C(CO)O)O,Dizziness; Pruritus; Urticaria; Pain; Dyspnoea; Hypotension; Anaphylactic shock; Tachycardia; Shock; Cough; Angioedema; Loss of consciousness; Syncope; Erythema; Flushing; Oedema peripheral; Rhinitis; Bradycardia; Conjunctivitis; Asthma; Swelling
767,bicarbonate,https://pubchem.ncbi.nlm.nih.gov/compound/767,18,C(=O)(O)O,Nausea; Dermatitis; Rash; Vomiting; Asthenia; Abdominal pain; Gastrointestinal pain; Feeling abnormal; Fatigue; Dyspnoea; Paraesthesia; Anxiety; Confusional state; Flatulence; Arrhythmia; Hypoaesthesia; Abdominal discomfort; Irritability
772,LMWH,https://pubchem.ncbi.nlm.nih.gov/compound/772,37,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,Nausea; Headache; Diarrhoea; Pruritus; Hypersensitivity; Urticaria; Body temperature increased; Pain; Feeling abnormal; Dyspnoea; Anaphylactic shock; Thrombocytopenia; Shock; Oedema; Confusional state; Anaemia; Malaise; Erythema; Alopecia; Oedema peripheral; Haemorrhage; Haemoglobin; Haematuria; Pneumonia; Myocardial infarction; Eosinophilia; Aspartate aminotransferase increased; Alanine aminotransferase increased; Anaphylactoid reaction; Cardiac failure; Purpura; Dermatitis bullous; Atrial fibrillation; Diabetes mellitus; Vascular purpura; Ecchymosis; Pulmonary oedema
774,histamine,https://pubchem.ncbi.nlm.nih.gov/compound/774,79,C1=C(NC=N1)CCN,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Myalgia; Hypertension; Discomfort; Dry mouth; Chest pain; Anxiety; Anaemia; Leukopenia; Vertigo; Malaise; Palpitations; Back pain; Ill-defined disorder; Erythema; Malnutrition; Mental disorder; Dysgeusia; Angiopathy; Mediastinal disorder; Chills; Flushing; Cardiac disorder; Oedema peripheral; Connective tissue disorder; Infestation; Pneumonia; Stomatitis; Upper respiratory tract infection; Weight decreased; Neutropenia; Abdominal distension; Eosinophilia; Bronchospasm; Asthma; Abdominal pain upper; Dry skin; Gastritis; Pain in extremity; Dehydration; Menopausal symptoms; Hot flush; Nasal congestion; Injection site reaction; Neoplasm
785,quinol,https://pubchem.ncbi.nlm.nih.gov/compound/785,3,C1=CC(=CC=C1O)O,Hypersensitivity; Pain; Erythema
813,potassium,https://pubchem.ncbi.nlm.nih.gov/compound/813,22,[K+],Nausea; Dermatitis; Rash; Vomiting; Diarrhoea; Asthenia; Abdominal pain; Gastrointestinal pain; Body temperature increased; Pain; Feeling abnormal; Hypotension; Paraesthesia; Infection; Discomfort; Confusional state; Flatulence; Arrhythmia; Haemorrhage; Haemoglobin; Abdominal discomfort; Cardiac arrest
815,kanamycin,https://pubchem.ncbi.nlm.nih.gov/compound/815,12,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,Nausea; Headache; Dermatitis; Rash; Vomiting; Diarrhoea; Body temperature increased; Pain; Paraesthesia; Vertigo; Tinnitus; Deafness
838,epinephrine,https://pubchem.ncbi.nlm.nih.gov/compound/838,35,CNCC(C1=CC(=C(C=C1)O)O)O,Nausea; Vomiting; Dizziness; Gastrointestinal disorder; Insomnia; Somnolence; Paraesthesia; Skin disorder; Nervous system disorder; Hyperhidrosis; Tachycardia; Hypertension; Chest pain; Palpitations; Erythema; Agitation; Mental disorder; Nervousness; Tension; Flushing; Arrhythmia; Haemorrhage; Haemoglobin; Hypoaesthesia; Hallucination; Acute coronary syndrome; Myocardial infarction; Hyperglycaemia; Renal failure; Hypokalaemia; Cerebrovascular accident; Psychotic disorder; Hypoglycaemia; Renal impairment; Pulmonary oedema
853,thyroxine,https://pubchem.ncbi.nlm.nih.gov/compound/853,48,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,Nausea; Headache; Dermatitis; Rash; Vomiting; Diarrhoea; Pruritus; Asthenia; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Feeling abnormal; Fatigue; Dyspnoea; Musculoskeletal discomfort; Insomnia; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Anxiety; Confusional state; Angioedema; Convulsion; Palpitations; Agitation; Tremor; Alopecia; Nervousness; Tension; Flushing; Arrhythmia; Acute coronary syndrome; Myocardial infarction; Weight decreased; Angina pectoris; Muscular weakness; Dysphagia; Dehydration; Mood swings; Cardiac arrest; Irritability; Affect lability; Increased appetite; Hypoglycaemia; Cardiac failure; Cardiac failure congestive
861,triiodothyronine,https://pubchem.ncbi.nlm.nih.gov/compound/861,9,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,Body temperature increased; Hypotension; Tachycardia; Hypertension; Arrhythmia; Acute coronary syndrome; Myocardial infarction; Angina pectoris; Cardiac failure congestive
888,magnesium,https://pubchem.ncbi.nlm.nih.gov/compound/888,4,[Mg+2],Hypotension; Hyperhidrosis; Shock; Flushing
896,melatonin,https://pubchem.ncbi.nlm.nih.gov/compound/896,79,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Gastrointestinal pain; Gastrointestinal disorder; Pain; Fatigue; Dyspepsia; Musculoskeletal discomfort; Insomnia; Somnolence; Paraesthesia; Skin disorder; Nervous system disorder; Thrombocytopenia; Infection; Shock; Arthralgia; Hypertension; Dry mouth; Chest pain; Anxiety; Angioedema; Loss of consciousness; Leukopenia; Vertigo; Syncope; Palpitations; Back pain; Erythema; Muscle spasms; Agitation; Malnutrition; Mental disorder; Vision blurred; Angiopathy; Immune system disorder; Flatulence; Nervousness; Tension; Cardiac disorder; Eye disorder; Connective tissue disorder; Urethral disorder; Urinary tract disorder; Infestation; Hepatobiliary disease; Haematuria; Stomatitis; Weight increased; Angina pectoris; Abdominal discomfort; Nasopharyngitis; Abdominal pain upper; Dry skin; Gastritis; Breast disorder; Pain in extremity; Liver function test abnormal; Mood swings; Disturbance in sexual arousal; Migraine; Irritability; Affect lability; Menopausal symptoms; Arthritis; Lethargy; Hot flush; Hyponatraemia; Thirst; Eczema; Polyuria
923,sodium,https://pubchem.ncbi.nlm.nih.gov/compound/923,54,[Na+],Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Fatigue; Constipation; Dyspnoea; Decreased appetite; Hypotension; Paraesthesia; Anaphylactic shock; Infection; Hyperhidrosis; Tachycardia; Shock; Oedema; Chest pain; Anxiety; Loss of consciousness; Convulsion; Syncope; Palpitations; Vision blurred; Dysgeusia; Flatulence; Arrhythmia; Hypoaesthesia; Acute coronary syndrome; Myocardial infarction; Renal failure; Bronchitis; Abdominal distension; Bronchospasm; Dysphagia; Hypokalaemia; Blood creatinine increased; Dehydration; Irritability; Cerebrovascular accident; Renal failure acute; Renal impairment; Swelling; Cardiac failure congestive; Sepsis
937,niacin,https://pubchem.ncbi.nlm.nih.gov/compound/937,85,C1=CC(=CN=C1)C(=O)[O-],Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Dry mouth; Angioedema; Loss of consciousness; Leukopenia; Vertigo; Syncope; Palpitations; Erythema; Muscle spasms; Malnutrition; Vision blurred; Angiopathy; Flatulence; Alopecia; Chills; Nervousness; Tension; Flushing; Oedema peripheral; Eye disorder; Arrhythmia; Tinnitus; Visual impairment; Haemorrhage; Haemoglobin; Rhinitis; Hepatitis; Hypoaesthesia; Stomatitis; Jaundice; Bronchitis; Erectile dysfunction; Abdominal distension; Angina pectoris; Influenza; Muscular weakness; Dysphagia; Dry skin; Orthostatic hypotension; Liver function test abnormal; Face oedema; Urinary retention; Disturbance in sexual arousal; Migraine; Arthritis; Gastrointestinal haemorrhage; Dermatitis bullous; Atrial fibrillation; Diabetes mellitus; Eczema; Polyuria; Hepatic function abnormal
942,nicotine,https://pubchem.ncbi.nlm.nih.gov/compound/942,95,CN1CCCC1C2=CN=CC=C2,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Anaphylactic shock; Nervous system disorder; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Hypertension; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Convulsion; Vertigo; Syncope; Malaise; Palpitations; Back pain; Ill-defined disorder; Erythema; Muscle spasms; Agitation; Tremor; Mental disorder; Dysgeusia; Mediastinal disorder; Immune system disorder; Flatulence; Nervousness; Tension; Flushing; Cardiac disorder; Oedema peripheral; Arrhythmia; Visual impairment; Pharyngitis; Rhinitis; Hypoaesthesia; Sinusitis; Epistaxis; Stomatitis; Weight increased; Bronchitis; Abdominal discomfort; Bronchospasm; Nasopharyngitis; Influenza; Abdominal pain upper; Dysphagia; Mood swings; Migraine; Irritability; Affect lability; Menopausal symptoms; Arthritis; Increased appetite; Hot flush; Cardiac failure; Dermatitis bullous; Atrial fibrillation; Nasal congestion; Amnesia; Sleep disorder; Ear pain
946,nitrite,https://pubchem.ncbi.nlm.nih.gov/compound/946,17,N(=O)[O-],Dizziness; Asthenia; Abdominal pain; Urticaria; Gastrointestinal pain; Fatigue; Paraesthesia; Hyperhidrosis; Tachycardia; Shock; Anxiety; Loss of consciousness; Syncope; Palpitations; Vision blurred; Arrhythmia; Hypoaesthesia
948,nitrous,https://pubchem.ncbi.nlm.nih.gov/compound/948,14,[N-]=[N+]=O,Nausea; Headache; Vomiting; Dizziness; Feeling abnormal; Somnolence; Hypotension; Thrombocytopenia; Confusional state; Convulsion; Leukopenia; Arrhythmia; Neuropathy peripheral; Pancytopenia
951,norepinephrine,https://pubchem.ncbi.nlm.nih.gov/compound/951,9,C1=CC(=C(C=C1C(CN)O)O)O,Headache; Vomiting; Dyspnoea; Hyperhidrosis; Hypertension; Chest pain; Anxiety; Arrhythmia; Bradycardia
961,hydroxyl,https://pubchem.ncbi.nlm.nih.gov/compound/961,4,[OH-],Body temperature increased; Infection; Oedema; Hyponatraemia
1003,phosphate,https://pubchem.ncbi.nlm.nih.gov/compound/1003,43,OP(=O)(O)[O-],Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Pain; Feeling abnormal; Fatigue; Dyspnoea; Musculoskeletal discomfort; Hypotension; Paraesthesia; Anaphylactic shock; Arthralgia; Confusional state; Convulsion; Muscle spasms; Flatulence; Oedema peripheral; Arrhythmia; Hypoaesthesia; Renal failure; Weight increased; Abdominal distension; Abdominal discomfort; Bronchospasm; Muscular weakness; Abdominal pain upper; Dysphagia; Blood creatinine increased; Cardiac arrest; Renal failure acute; Thirst; Renal impairment; Swelling
1046,pyrazinamide,https://pubchem.ncbi.nlm.nih.gov/compound/1046,22,C1=CN=C(C=N1)C(=O)N,Nausea; Dermatitis; Rash; Vomiting; Pruritus; Hypersensitivity; Urticaria; Body temperature increased; Gastrointestinal disorder; Feeling abnormal; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Thrombocytopenia; Arthralgia; Myalgia; Discomfort; Malaise; Ill-defined disorder; Hepatitis; Photosensitivity reaction; Dysuria
1054,pyridoxine,https://pubchem.ncbi.nlm.nih.gov/compound/1054,5,CC1=NC=C(C(=C1O)CO)CO,Nausea; Headache; Somnolence; Paraesthesia; Neuropathy peripheral
1065,quinidine,https://pubchem.ncbi.nlm.nih.gov/compound/1065,100,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Hypotension; Skin disorder; Nervous system disorder; Thrombocytopenia; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Oedema; Myalgia; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Convulsion; Leukopenia; Vertigo; Syncope; Palpitations; Erythema; Agitation; Malnutrition; Tremor; Mental disorder; Vision blurred; Mediastinal disorder; Immune system disorder; Chills; Nervousness; Tension; Flushing; Cardiac disorder; Eye disorder; Arrhythmia; Tinnitus; Erythema multiforme; Urethral disorder; Visual impairment; Haemorrhage; Urinary tract disorder; Haemoglobin; Hepatitis; Bradycardia; Pneumonia; Agranulocytosis; Renal failure; Jaundice; Stevens-Johnson syndrome; Neutropenia; Photosensitivity reaction; Pancytopenia; Angina pectoris; Abdominal discomfort; Bronchospasm; Muscular weakness; Asthma; Abdominal pain upper; Toxic epidermal necrolysis; Breast disorder; Orthostatic hypotension; Liver function test abnormal; Ataxia; Cardiac arrest; Psychotic disorder; Hypoglycaemia; Purpura; Diplopia; Renal failure acute; Renal impairment; Dermatitis exfoliative; Dermatitis bullous; Haemolytic anaemia; Eczema; Deafness; Lymphadenopathy; Ecchymosis; Pulmonary oedema
1071,retinol,https://pubchem.ncbi.nlm.nih.gov/compound/1071,2,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,Hypersensitivity; Anaphylactic shock
1084,thiosulfate,https://pubchem.ncbi.nlm.nih.gov/compound/1084,5,[O-]S(=O)(=S)[O-],Nausea; Headache; Vomiting; Hypotension; Dysgeusia
1125,tetrahydrobiopterin,https://pubchem.ncbi.nlm.nih.gov/compound/1125,39,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Hypersensitivity; Abdominal pain; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Dyspepsia; Musculoskeletal discomfort; Skin disorder; Anaphylactic shock; Nervous system disorder; Infection; Arthralgia; Cough; Convulsion; Agitation; Malnutrition; Mediastinal disorder; Oedema peripheral; Pharyngitis; Urinary tract infection; Infestation; Acute coronary syndrome; Myocardial infarction; Upper respiratory tract infection; Neutropenia; Nasopharyngitis; Abdominal pain upper; Gastritis; Irritability; Gastrointestinal haemorrhage; Nasal congestion; Polyuria
1130,thiamine,https://pubchem.ncbi.nlm.nih.gov/compound/1130,13,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,Nausea; Pruritus; Asthenia; Hypersensitivity; Urticaria; Anaphylactic shock; Hyperhidrosis; Shock; Angioedema; Agitation; Haemorrhage; Haemoglobin; Pulmonary oedema
1134,thymidine,https://pubchem.ncbi.nlm.nih.gov/compound/1134,57,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Abdominal pain; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Dyspepsia; Musculoskeletal discomfort; Insomnia; Paraesthesia; Skin disorder; Nervous system disorder; Thrombocytopenia; Arthralgia; Cough; Myalgia; Discomfort; Chest pain; Malaise; Back pain; Ill-defined disorder; Muscle spasms; Malnutrition; Dysgeusia; Mediastinal disorder; Connective tissue disorder; Pharyngitis; Hepatitis; Hypoaesthesia; Hepatobiliary disease; Neuropathy peripheral; Renal failure; Upper respiratory tract infection; Neutropenia; Abdominal distension; Abdominal discomfort; Nasopharyngitis; Influenza; Muscular weakness; Aspartate aminotransferase increased; Alanine aminotransferase increased; Abdominal pain upper; Gastritis; Pain in extremity; Migraine; Renal impairment; Sepsis
1206,methamphetamine,https://pubchem.ncbi.nlm.nih.gov/compound/1206,15,CC(CC1=CC=CC=C1)NC,Headache; Dizziness; Diarrhoea; Hypersensitivity; Urticaria; Gastrointestinal disorder; Constipation; Dyspepsia; Insomnia; Tachycardia; Palpitations; Agitation; Tremor; Erectile dysfunction; Psychotic disorder
1301,naproxen,https://pubchem.ncbi.nlm.nih.gov/compound/1301,158,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+],Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Hypertension; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Anaemia; Convulsion; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Ill-defined disorder; Erythema; Muscle spasms; Malnutrition; Tremor; Mental disorder; Vision blurred; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Chills; Nervousness; Tension; Cardiac disorder; Oedema peripheral; Eye disorder; Arrhythmia; Connective tissue disorder; Tinnitus; Erythema multiforme; Urethral disorder; Visual impairment; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Rhinitis; Hepatitis; Sinusitis; Urinary tract infection; Epistaxis; Hallucination; Hepatobiliary disease; Neuropathy peripheral; Haematuria; Pneumonia; Acute coronary syndrome; Myocardial infarction; Agranulocytosis; Hyperglycaemia; Stomatitis; Renal failure; Jaundice; Conjunctivitis; Depression; Stevens-Johnson syndrome; Weight decreased; Pancreatitis; Photosensitivity reaction; Bronchitis; Pollakiuria; Dysuria; Pancytopenia; Abdominal distension; Eosinophilia; Angina pectoris; Abdominal discomfort; Influenza; Muscular weakness; Asthma; Abdominal pain upper; Dysphagia; Dry skin; Gastritis; Toxic epidermal necrolysis; Hypokalaemia; Breast disorder; Anaphylactoid reaction; Blood creatinine increased; Liver function test abnormal; Dehydration; Mood swings; Urinary retention; Migraine; Affect lability; Hypoglycaemia; Osteoarthritis; Gastrointestinal haemorrhage; Cardiac failure; Purpura; Diplopia; Thirst; Renal impairment; Dermatitis exfoliative; Dermatitis bullous; Swelling; Thrombophlebitis; Amnesia; Hepatic failure; Diabetes mellitus; Cardiac failure congestive; Haemolytic anaemia; Vascular purpura; Eye pain; Eczema; Gastroenteritis; Polyuria; Deafness; Sepsis; Lymphadenopathy; Ecchymosis; Pulmonary oedema
1546,cladribine,https://pubchem.ncbi.nlm.nih.gov/compound/1546,97,C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Arthralgia; Cough; Oedema; Myalgia; Discomfort; Chest pain; Anxiety; Confusional state; Anaemia; Malaise; Back pain; Ill-defined disorder; Erythema; Malnutrition; Mental disorder; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Chills; Cardiac disorder; Oedema peripheral; Eye disorder; Arrhythmia; Connective tissue disorder; Erythema multiforme; Urethral disorder; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Urinary tract infection; Infestation; Epistaxis; Hepatobiliary disease; Pneumonia; Renal failure; Upper respiratory tract infection; Conjunctivitis; Stevens-Johnson syndrome; Neutropenia; Pancytopenia; Eosinophilia; Abdominal discomfort; Muscular weakness; Toxic epidermal necrolysis; Pain in extremity; Ataxia; Cerebrovascular accident; Arthritis; Lethargy; Cardiac failure; Purpura; Renal failure acute; Renal impairment; Atrial fibrillation; Swelling; Hepatic failure; Haemolytic anaemia; Vascular purpura; Injection site reaction; Sepsis; Ecchymosis; Neoplasm
